PROBE_ID	Symbol
ILMN_1782305	NR4A2
ILMN_2339955	NR4A2
ILMN_1811303	NR5A2
ILMN_2366654	NR5A2
ILMN_1733248	NRBP2
ILMN_1680738	NREP
ILMN_1844593	NRG1
ILMN_1699574	NRP1
ILMN_1742547	NRP1
ILMN_1770911	NRSN2
ILMN_1697962	NSMCE1
ILMN_1806432	NT5C
ILMN_1708743	NT5DC2
ILMN_2227968	NTHL1
ILMN_2351466	NTM
ILMN_2113490	NTN4
ILMN_2189371	NTNG1
ILMN_2079786	NUAK1
ILMN_1689318	NUAK1
ILMN_1787885	NUDT18
ILMN_2366972	NUDT6
ILMN_2160005	NUMA1
ILMN_1651538	NUMBL
ILMN_1725612	NUP50
ILMN_1791226	NXN
ILMN_3236858	NYNRIN
ILMN_2410826	OAS1
ILMN_1675640	OAS1
ILMN_1672606	OAS1
ILMN_1658247	OAS1
ILMN_1674063	OAS2
ILMN_1736729	OAS2
ILMN_2248970	OAS2
ILMN_1709333	OAS2
ILMN_1745397	OAS3
ILMN_2184262	OAS3
ILMN_1674811	OASL
ILMN_1681721	OASL
ILMN_1789186	OBFC1
ILMN_1728224	OGFR
ILMN_1697639	OGT
ILMN_2364828	OGT
ILMN_1670079	OMA1
ILMN_1711030	OPLAH
ILMN_2328378	OSBPL3
ILMN_1802151	OSBPL5
ILMN_1720865	OSBPL7
ILMN_1782459	OSBPL8
ILMN_2313851	OSBPL9
ILMN_1687002	OSR2
ILMN_2043615	OXLD1
ILMN_1804929	OXTR
ILMN_1702396	PACSIN2
ILMN_1722276	PAFAH1B1
ILMN_2194828	PAGR1
ILMN_1773760	PAICS
ILMN_1698732	PALLD
ILMN_1658356	PAMR1
ILMN_1721770	PAPPA
ILMN_2410929	PAPSS2
ILMN_1660793	PAQR4
ILMN_2262044	PARP10
ILMN_1718558	PARP12
ILMN_1691731	PARP14
ILMN_1731224	PARP9
ILMN_2053527	PARP9
ILMN_3307892	PARVA
ILMN_2133784	PATE2
ILMN_1806907	PAWR
ILMN_1784678	PBX1
ILMN_1810100	PBX3
ILMN_1728498	PCBP4
ILMN_2229877	PCDH18
ILMN_1799026	PCDH18
ILMN_1712431	PCED1B
ILMN_1671791	PCK2
ILMN_1706149	PDCD2L
ILMN_1693259	PDCD6IP
ILMN_1810836	PDE5A
ILMN_1683023	PDGFC
ILMN_1681949	PDGFRA
ILMN_2086470	PDGFRA
ILMN_1815057	PDGFRB
ILMN_1739274	PDHB
ILMN_1731720	PDRG1
ILMN_2406304	PDZRN3
ILMN_2407669	PEAR1
ILMN_2297626	PEG10
ILMN_1678546	PEX11B
ILMN_1775448	PFN2
ILMN_1684771	PGRMC1
ILMN_2195236	PGRMC2
ILMN_1790533	PHACTR2
ILMN_1699496	PHF21A
ILMN_1746135	PHF23
ILMN_1687978	PHLDA1
ILMN_1659106	PHLDA3
ILMN_1666819	PHLDB1
ILMN_2179778	PHLDB2
ILMN_1719792	PHLDB2
ILMN_1815023	PIM1
ILMN_1674386	PITX1
ILMN_2339028	PKD1
ILMN_1745365	PKNOX1
ILMN_1738742	PLAT
ILMN_1666976	PLD3
ILMN_1744268	PLEC
ILMN_1755173	PLEKHA4
ILMN_1657836	PLEKHG2
ILMN_1804652	PLEKHH3
ILMN_1694213	PLEKHO1
ILMN_1801077	PLIN2
ILMN_1660021	PLIN3
ILMN_1717706	PLK2
ILMN_1745242	PLSCR1
ILMN_1703433	PLSCR3
ILMN_1791569	PLXNA1
ILMN_1719972	PLXNA3
ILMN_1763447	PLXNB2
ILMN_2098446	PMAIP1
ILMN_1689525	PMAIP1
ILMN_1780236	PMM1
ILMN_1785646	PMP22
ILMN_1810864	PMP22
ILMN_1694111	PNKP
ILMN_2172174	PNP
ILMN_1810608	PNPT1
ILMN_1770800	PODN
ILMN_1792672	POLR2D
ILMN_1720542	POLR2I
ILMN_1670037	POLR2L
ILMN_1786024	POLR3H
ILMN_2196328	POSTN
ILMN_1790761	POSTN
ILMN_3239925	PP7080
ILMN_2388800	PPAP2B
ILMN_2408683	PPAP2B
ILMN_1672608	PPAP2B
ILMN_1903159	PPM1A
ILMN_2070044	PPM1K
ILMN_2405018	PPP1CB
ILMN_1739622	PPP1R12A
ILMN_1761968	PPP1R14A
ILMN_1736670	PPP1R3C
ILMN_1729123	PPP2R4
ILMN_1720578	PRAF2
ILMN_1655077	PRDM1
ILMN_1803180	PRDX6
ILMN_1741356	PRICKLE1
ILMN_1683148	PRICKLE2
ILMN_2357577	PRKAA1
ILMN_1783889	PRKAA1
ILMN_1786021	PRKAB2
ILMN_1771800	PRKCA
ILMN_1667050	PRPS1
ILMN_1768449	PRPSAP1
ILMN_1709153	PRR16
ILMN_1784985	PRRT3
ILMN_1739496	PRRX1
ILMN_1790338	PRRX2
ILMN_1810628	PRUNE2
ILMN_1749109	PSAP
ILMN_2355559	PSAP
ILMN_1692938	PSAT1
ILMN_2384745	PSG4
ILMN_1651656	PSG7
ILMN_2390299	PSMB8
ILMN_1767006	PSMB8
ILMN_1747195	PSMB8
ILMN_2376108	PSMB9
ILMN_1795927	PSPC1
ILMN_1671843	PSRC1
ILMN_2051867	PTCD2
ILMN_1880406	PTEN
ILMN_1701134	PTEN
ILMN_1813341	PTGFR
ILMN_2395652	PTGFR
ILMN_1667692	PTGIS
ILMN_2339835	PTGS1
ILMN_1759954	PTMA
ILMN_2338997	PTP4A2
ILMN_1690806	PTPLB
ILMN_2222074	PTPN12
ILMN_2374683	PTPN13
ILMN_2374687	PTPN13
ILMN_1917341	PTPN14
ILMN_2380163	PTPRF
ILMN_2383300	PTPRU
ILMN_1757552	PTRF
ILMN_1801842	PTX3
ILMN_1778360	PYGB
ILMN_1684497	PYROXD2
ILMN_1793433	RAB10
ILMN_1692219	RAB11FIP1
ILMN_2072541	RAB11FIP2
ILMN_2346997	RAB23
ILMN_1667417	RAB23
ILMN_1891857	RAB2A
ILMN_2115434	RAB32
ILMN_1810486	RAB34
ILMN_1722845	RAB3B
ILMN_1771688	RAB7B
ILMN_2061950	RABGAP1
ILMN_2221006	RAD21
ILMN_1722662	RAD23B
ILMN_2060770	RAI1
ILMN_1682139	RAI14
ILMN_1755364	RALA
ILMN_1701434	RAP1B
ILMN_1659206	RARA
ILMN_1701613	RARRES3
ILMN_1725312	RASA1
ILMN_1768958	RASGRP1
ILMN_2352303	RASSF2
ILMN_1745130	RBFOX2
ILMN_1756999	RBL2
ILMN_2358540	RBMS1
ILMN_2119421	RBMXP3
ILMN_2323087	RBPMS
ILMN_1682095	RCOR3
ILMN_1714335	RDH10
ILMN_1751886	REC8
ILMN_2067269	RECK
ILMN_1688630	RECK
ILMN_1758941	REEP5
ILMN_1760933	RER1
ILMN_1749009	REXO2
ILMN_1800787	RFTN1
ILMN_1654398	RGL1
ILMN_1776213	RGMB
ILMN_1710479	RGMB
ILMN_1758067	RGS4
ILMN_1808404	RHBDF1
ILMN_1744949	RHOBTB3
ILMN_1673305	RHOC
ILMN_2313730	RHOC
ILMN_2107613	RHOJ
ILMN_1678215	RHOJ
ILMN_1753143	RHPN2
ILMN_1660858	RIN1
ILMN_2151488	RMI1
ILMN_1811997	RNF115
ILMN_1665877	RNF149
ILMN_1767446	RNF150
ILMN_1694504	RNF220
ILMN_1659099	ROCK2
ILMN_1694426	ROR2
ILMN_1770339	RPAIN
ILMN_1808757	RPL37A
ILMN_1695271	RPP25
ILMN_1683175	RPP25L
ILMN_2298818	RPS29
ILMN_1702501	RPS6KA2
ILMN_1795383	RPUSD3
ILMN_1780825	RRAS
ILMN_2077623	RRAS2
ILMN_1667519	RRAS2
ILMN_1657871	RSAD2
ILMN_2173975	RTP4
ILMN_1730931	RUFY3
ILMN_1801504	RUNX1
ILMN_1812795	RUNX1T1
ILMN_1716651	RUNX2
ILMN_1751839	RUNX3
ILMN_1687315	RXRA
ILMN_1769671	RYK
ILMN_3235853	S1PR1
ILMN_1653504	S1PR1
ILMN_2131523	SACS
ILMN_1709067	SAMD11
ILMN_1814305	SAMD9
ILMN_1799467	SAMD9L
ILMN_1786972	SARS
ILMN_2185984	SASH1
ILMN_1712673	SASH1
ILMN_3251511	SCAF11
ILMN_1689329	SCD
ILMN_1756439	SCRN1
ILMN_1731991	SCYL1
ILMN_1784553	SDC2
ILMN_1750093	SDHAP1
ILMN_2136068	SEC63
ILMN_1797822	SEL1L3
ILMN_1695475	SEMA3C
ILMN_1687533	SEMA4D
ILMN_1712400	SERPINB6
ILMN_1744381	SERPINE1
ILMN_1794017	SERTAD1
ILMN_1651347	SERTAD2
ILMN_1730794	SERTAD4
ILMN_1722898	SFRP2
ILMN_1763457	SGCD
ILMN_1702861	SGCD
ILMN_1664362	SGIP1
ILMN_1702487	SGK1
ILMN_3240222	SGK223
ILMN_1779171	SGSM2
ILMN_1679322	SH2D4A
ILMN_1785330	SH3BP4
ILMN_1653133	SH3D19
ILMN_1743103	SH3PXD2A
ILMN_1764723	SH3PXD2B
ILMN_1721022	SHC1
ILMN_3245062	SHROOM3
ILMN_1685540	SHROOM3
ILMN_2380566	SIAH1
ILMN_1791912	SIDT2
ILMN_1758146	SIRPA
ILMN_1683059	SIRT5
ILMN_1743402	SIX4
ILMN_1793672	SIX5
ILMN_1665538	SKP2
ILMN_2085862	SLC15A3
ILMN_2364022	SLC16A3
ILMN_1755649	SLC16A5
ILMN_1669831	SLC18B1
ILMN_1707720	SLC1A5
ILMN_1705116	SLC22A23
ILMN_1667670	SLC25A15
ILMN_1790472	SLC25A28
ILMN_2211780	SLC25A4
ILMN_1681670	SLC25A4
ILMN_1787718	SLC27A1
ILMN_3228585	SLC35E2B
ILMN_1769911	SLC38A1
ILMN_1651799	SLC38A2
ILMN_2200917	SLC4A7
ILMN_1816603	SLC8A1
ILMN_1898723	SLC9A1
ILMN_1676449	SLIT2
ILMN_1864685	SLIT3
ILMN_1682738	SMAD3
ILMN_1674551	SMAD5
ILMN_1767068	SMAD6
ILMN_2203896	SMAD7
ILMN_2203891	SMAD7
ILMN_1791702	SMARCA2
ILMN_1814173	SMARCA4
ILMN_1773620	SMARCC2
ILMN_2408987	SMARCD3
ILMN_2309180	SMARCD3
ILMN_2330861	SMC4
ILMN_1654001	SMC6
ILMN_1684368	SMIM3
ILMN_1804642	SMUG1
ILMN_2082585	SNAI2
ILMN_1655740	SNAI2
ILMN_1881909	SNAR-A1
ILMN_3236713	SNHG1
ILMN_3309349	SNHG8
ILMN_1892403	SNORD13
ILMN_1793410	SNTB1
ILMN_1808374	SNTB2
ILMN_1768282	SNX21
ILMN_1709772	SNX5
ILMN_2131861	SOCS2
ILMN_1798926	SOCS2
ILMN_1785286	SOCS5
ILMN_2350970	SOCS5
ILMN_1789338	SORBS3
ILMN_1815745	SOX4
ILMN_2284998	SP100
ILMN_2415144	SP110
ILMN_1731418	SP110
ILMN_1672661	SP110
ILMN_1756942	SP3
ILMN_1652409	SPATA7
ILMN_1695357	SPDL1
ILMN_1754529	SPG7
ILMN_1718832	SPHAR
ILMN_1784948	SPOCD1
ILMN_1705849	SPR
ILMN_1804277	SPRED1
ILMN_1787541	SPSB2
ILMN_2095133	SPTAN1
ILMN_2041293	SQLE
ILMN_1667199	SQRDL
ILMN_2062754	SRA1
ILMN_1663035	SREBF1
ILMN_1677432	SRGAP1
ILMN_1778836	SRSF7
ILMN_2327346	SSBP4
ILMN_1763891	SSC5D
ILMN_1727671	SSH1
ILMN_1775486	SSPN
ILMN_2069745	SSTR1
ILMN_1673998	SSTR1
ILMN_1720844	SSX2IP
ILMN_1683313	ST3GAL1
ILMN_1860638	ST3GAL1
ILMN_1773470	ST5
ILMN_1682799	STAMBPL1
ILMN_2341254	STARD13
ILMN_1660451	STARD13
ILMN_2257607	STARD13
ILMN_1690105	STAT1
ILMN_1691364	STAT1
ILMN_1777325	STAT1
ILMN_1690921	STAT2
ILMN_1758164	STC1
ILMN_1691884	STC2
ILMN_1668090	STK25
ILMN_2216637	STK32B
ILMN_1693538	STK36
ILMN_2126038	STMN2
ILMN_1795679	STMN2
ILMN_3244117	STMN3
ILMN_1701386	STRADB
ILMN_1808783	STRBP
ILMN_1720771	STX11
ILMN_1659544	STX3
ILMN_1684402	STXBP5
ILMN_2172969	STXBP6
ILMN_1736054	SUB1
ILMN_1711270	SUGP2
ILMN_1702363	SULF1
ILMN_1753472	SUMF1
ILMN_2112638	SVEP1
ILMN_1771261	SYNC
ILMN_2206474	SYNDIG1
ILMN_1717934	SYT11
ILMN_2336609	SYTL2
ILMN_1770084	TACC1
ILMN_1759460	TAF7
ILMN_3244286	TANC2
ILMN_1751079	TAP1
ILMN_1777565	TAP2
ILMN_1692844	TBC1D19
ILMN_1769876	TBC1D2
ILMN_2064606	TBC1D2B
ILMN_1688098	TBC1D4
ILMN_1744795	TBL1X
ILMN_1798657	TBL1XR1
ILMN_2298577	TBX18
ILMN_1713449	TBX3
ILMN_1726928	TCEA3
ILMN_1749478	TCEAL3
ILMN_1734190	TCEAL3
ILMN_2330341	TCEAL4
ILMN_1748625	TCEAL4
ILMN_2314007	TCF12
ILMN_1669832	TCF12
ILMN_1814194	TCF4
ILMN_1705241	TDRD7
ILMN_1682781	TEAD2
ILMN_1814002	TEAD3
ILMN_2336094	TENM3
ILMN_3247163	TET1
ILMN_1765574	TFAP2A
ILMN_2374115	TFAP2A
ILMN_1764826	TFE3
ILMN_2389876	TGFB1I1
ILMN_2384241	TGFBR2
ILMN_1726245	TGFBR2
ILMN_1784287	TGFBR3
ILMN_2318638	TGIF1
ILMN_1651735	TGOLN2
ILMN_1678842	THBS2
ILMN_1804663	THBS3
ILMN_1779875	THY1
ILMN_2351309	TIAL1
ILMN_1705774	TIGD5
ILMN_1701461	TIMP3
ILMN_1736597	TKT
ILMN_1751572	TLE1
ILMN_2103761	TLE4
ILMN_1696643	TLN1
ILMN_1700042	TLN2
ILMN_2155708	TLR3
ILMN_1669709	TMEM108
ILMN_1738116	TMEM119
ILMN_1736863	TMEM140
ILMN_2088124	TMEM154
ILMN_1728009	TMEM171
ILMN_1725387	TMEM200A
ILMN_1751559	TMEM204
ILMN_3241657	TMEM204
ILMN_3247821	TMEM206
ILMN_2395856	TMEM218
ILMN_2263144	TMEM223
ILMN_1669940	TMEM38B
ILMN_1685602	TMEM41A
ILMN_1760245	TMEM42
ILMN_1698605	TMEM43
ILMN_2129234	TMEM47
ILMN_2047599	TMEM50B
ILMN_1674985	TMEM51
ILMN_1745807	TMEM62
ILMN_3250273	TMOD2
ILMN_3251132	TMOD2
ILMN_2145670	TNC
ILMN_1676663	TNFRSF11B
ILMN_1704154	TNFRSF19
ILMN_1699695	TNFRSF21
ILMN_1801307	TNFSF10
ILMN_2066858	TNFSF13B
ILMN_1758418	TNFSF13B
ILMN_2089875	TNFSF4
ILMN_1746175	TNFSF4
ILMN_1669703	TNK2
ILMN_1786347	TNPO1
ILMN_1807919	TNS1
ILMN_1667893	TNS3
ILMN_1655068	TOM1L2
ILMN_2082209	TOX2
ILMN_3298423	TOX2
ILMN_1779356	TP53
ILMN_3247223	TPBG
ILMN_1714383	TPD52L1
ILMN_2337923	TPD52L1
ILMN_2278152	TPM1
ILMN_1685339	TPM1
ILMN_2360710	TPM1
ILMN_1716687	TPM1
ILMN_1789624	TPM2
ILMN_1701514	TRAF3IP2
ILMN_1740493	TRAF5
ILMN_2338116	TRAF5
ILMN_1782069	TRAK1
ILMN_2289924	TRAK1
ILMN_1781691	TRAK2
ILMN_1788783	TRAM2
ILMN_1750321	TRANK1
ILMN_1716913	TRAPPC1
ILMN_1714700	TRIB2
ILMN_1787815	TRIB3
ILMN_1745079	TRIM2
ILMN_1678054	TRIM21
ILMN_1779252	TRIM22
ILMN_1813625	TRIM25
ILMN_1738704	TRIM26
ILMN_1654737	TRIM32
ILMN_1770865	TRIM46
ILMN_1704972	TRIM5
ILMN_2404665	TRIM5
ILMN_1737599	TRIM5
ILMN_1656910	TRIM6
ILMN_1845037	TRIM69
ILMN_1746704	TRIM8
ILMN_1735788	TRIOBP
ILMN_1812940	TRMT1
ILMN_1695946	TRNP1
ILMN_2364674	TRPT1
ILMN_2124187	TSC22D2
ILMN_1734486	TSEN15
ILMN_3225244	TSEN15
ILMN_1718907	TSHZ1
ILMN_1810093	TSPAN2
ILMN_2186319	TSPAN2
ILMN_1718607	TSPAN4
ILMN_1799028	TSPAN5
ILMN_1728605	TTC3
ILMN_2401927	TTC8
ILMN_2101885	TUBB
ILMN_1791726	TUBB3
ILMN_1672908	TWIST1
ILMN_1737084	TXLNA
ILMN_1697448	TXNIP
ILMN_1717056	TXNRD1
ILMN_2324421	TXNRD1
ILMN_3297126	TYMP
ILMN_1703273	UACA
ILMN_1794612	UBA7
ILMN_1653856	UBASH3B
ILMN_3249435	UBASH3B
ILMN_1699503	UBE2D2
ILMN_1769520	UBE2L6
ILMN_1703108	UBE2L6
ILMN_1683817	UBE2Q2
ILMN_1711470	UBE2T
ILMN_1675674	UBE4B
ILMN_1810729	UBL3
ILMN_2204726	UBR5
ILMN_1806946	UBTF
ILMN_2050255	UCKL1
ILMN_1729563	UGDH
ILMN_1671969	UGP2
ILMN_2284181	UGP2
ILMN_2389155	UGP2
ILMN_2389151	UGP2
ILMN_1735052	ULK1
ILMN_1705144	ULK1
ILMN_2193591	UNC93B1
ILMN_3236765	UPK3BL
ILMN_3240420	USP18
ILMN_1798712	USP4
ILMN_1690365	USP41
ILMN_1795275	USP53
ILMN_1656165	USP9X
ILMN_1696601	VARS
ILMN_1667295	VASN
ILMN_1743646	VASP
ILMN_1687301	VCAN
ILMN_1795429	VCL
ILMN_2413527	VCL
ILMN_1701204	VEGFC
ILMN_1705310	VEZF1
ILMN_1714586	VGLL3
ILMN_1768480	VGLL4
ILMN_2058251	VIM
ILMN_2361862	VLDLR
ILMN_1790797	VPS28
ILMN_2077094	VPS51
ILMN_1693630	VPS9D1
ILMN_1727271	WARS
ILMN_2093231	WBP1
ILMN_1676448	WDFY1
ILMN_1780036	WDR1
ILMN_1805512	WDR13
ILMN_1707199	WDR20
ILMN_1778488	WDR41
ILMN_1658289	WDR54
ILMN_1669484	WDR6
ILMN_1778561	WEE1
ILMN_1668417	WIPF1
ILMN_1694011	WNT2
ILMN_1800317	WNT5A
ILMN_1772824	WNT5B
ILMN_1695092	WRB
ILMN_2085922	WRB
ILMN_1742618	XAF1
ILMN_2370573	XAF1
ILMN_1790807	XPC
ILMN_1725121	XPO1
ILMN_1830462	XYLT1
ILMN_1799815	XYLT2
ILMN_1709479	YAP1
ILMN_1791147	YPEL3
ILMN_2061732	YRDC
ILMN_1728512	YWHAH
ILMN_1795063	ZADH2
ILMN_1768110	ZAK
ILMN_1698803	ZAK
ILMN_2093500	ZBED5
ILMN_2097793	ZBTB4
ILMN_1789558	ZC2HC1A
ILMN_2087575	ZC3H4
ILMN_1729973	ZC3HAV1
ILMN_1724837	ZC3HAV1
ILMN_1667068	ZC3HAV1
ILMN_1754660	ZCCHC24
ILMN_1744980	ZCCHC7
ILMN_1653718	ZFAND2B
ILMN_1795228	ZFAND5
ILMN_1808587	ZFHX3
ILMN_1657606	ZFHX4
ILMN_1720829	ZFP36
ILMN_1675448	ZFP36L1
ILMN_1684628	ZFP90
ILMN_1814113	ZFR
ILMN_1774387	ZHX3
ILMN_1865764	ZMAT3
ILMN_1771627	ZMIZ1
ILMN_1778136	ZMYND15
ILMN_1726368	ZNF135
ILMN_1755303	ZNF217
ILMN_1665205	ZNF260
ILMN_1750457	ZNF268
ILMN_1654697	ZNF280B
ILMN_1767142	ZNF280D
ILMN_1683127	ZNF281
ILMN_2352590	ZNF33A
ILMN_1742935	ZNF33B
ILMN_1686968	ZNF362
ILMN_1658094	ZNF365
ILMN_1772876	ZNF395
ILMN_1743767	ZNF446
ILMN_1686679	ZNF462
ILMN_2126423	ZNF480
ILMN_1787265	ZNF503
ILMN_1730824	ZNF512
ILMN_2225548	ZNF521
ILMN_1810147	ZNF524
ILMN_1756631	ZNF526
ILMN_1731358	ZNF532
ILMN_2093748	ZNF669
ILMN_1702384	ZNF706
ILMN_1727574	ZNF827
ILMN_1745148	ZNFX1
ILMN_1809566	ZSCAN16
ILMN_1701875	ZYX
ILMN_2371169	ZYX
ILMN_3259146	
ILMN_3295494	
ILMN_1710844	
ILMN_3219806	
ILMN_1721411	
ILMN_3233930	
ILMN_1739325	
ILMN_3210491	
ILMN_3215715	
ILMN_1673409	
ILMN_1737715	
ILMN_1819854	
ILMN_1862737	
ILMN_1811779	
ILMN_1757872	
ILMN_3300663	
ILMN_3205910	
ILMN_1791494	
ILMN_1740675	
ILMN_1854469	
ILMN_3301033	
ILMN_1703511	
ILMN_1690443	
ILMN_3227811	
ILMN_1703692	
ILMN_1738554	
ILMN_3304022	
ILMN_1875123	
ILMN_1698007	
ILMN_1908989	
ILMN_1666477	
ILMN_1842582	
ILMN_1719694	
ILMN_3200140	
ILMN_3209973	
ILMN_3189585	
ILMN_3215712	
ILMN_1910948	
ILMN_1655922	
ILMN_1915076	
ILMN_1893555	
ILMN_3304130	
ILMN_1694778	
ILMN_3256478	
ILMN_1674782	
ILMN_1699188	
ILMN_3294965	
ILMN_1909156	
ILMN_3283742	
ILMN_1858624	
ILMN_1733412	
ILMN_3263225	
ILMN_1855278	
ILMN_3255144	
ILMN_3281039	
ILMN_3201221	
ILMN_1802808	
ILMN_1795835	
ILMN_1659703	
ILMN_1661346	
ILMN_3234436	
ILMN_1900110	
ILMN_3284584	
ILMN_3303612	
ILMN_3199755	
ILMN_3237946	
ILMN_1680274	
ILMN_3191393	
ILMN_1720745	
ILMN_1823231	
ILMN_3272590	
ILMN_3213568	
ILMN_3272424	
ILMN_1866954	
ILMN_3285162	
ILMN_1810327	
ILMN_1657962	
ILMN_1732074	
ILMN_1660794	
ILMN_1900520	
ILMN_3227315	
ILMN_1704750	
ILMN_3269484	
ILMN_1715947	
ILMN_1768311	
ILMN_1656868	
ILMN_1657111	
ILMN_3191922	
ILMN_3203444	
ILMN_3218292	
ILMN_1754114	
ILMN_3221865	
ILMN_1709307	
ILMN_1660439	
ILMN_1709683	
ILMN_1915090	
ILMN_1856315	
ILMN_1840316	
ILMN_3283470	
ILMN_3263968	
ILMN_1746252	
ILMN_3305949	
ILMN_3292224	
ILMN_3247132	
ILMN_2366490	
ILMN_1666323	
ILMN_3244019	
ILMN_3288717	
ILMN_3184894	
ILMN_3205271	
ILMN_3282768	
ILMN_1824362	
ILMN_1691611	
ILMN_1690586	
ILMN_3250268	
ILMN_3297996	
ILMN_1818617	
ILMN_1676091	
ILMN_3275672	
ILMN_1709026	
ILMN_3182942	
ILMN_1657701	
ILMN_1707434	
ILMN_3206343	
ILMN_2376502	
ILMN_3243351	
ILMN_1740685	
ILMN_3274351	
